幸腹グラフィティ,銃皇無尽のファフニール,冴えない彼女の育てかた,暗殺教室,探偵歌劇ミルキィホームズTD,艦隊これくしょん -艦これ-,アイドルマスターシンデレラガールズ,ジョジョの奇妙な冒険 スターダストクルセイダース,アルドノア・ゼロ(後半),少年ハリウッド-HOLLY STAGE FOR 50-,デュラララ!!×２,蒼穹のファフナー EXODUS,純潔のマリア,美男高校地球防衛部LOVE!,聖剣使いの禁呪詠唱＜ワールドブレイク＞,DOG DAYS″,血液型くん！2,ISUCA,東京喰種トーキョーグール√A,黒子のバスケ 第3期,アブソリュート・デュオ,新妹魔王の契約者(テスタメント) ,ローリング☆ガールズ,夜ノヤッターマン,みんな集まれ！ファルコム学園SC,神様はじめました◎,戦国無双,デス・パレード,美少女戦士セーラームーンCrystal 2期
61.85983607,180.5858209,54.01496599,24.5755562,111.0150215,40.70203679,46.7446716,43.64600639,36.86268504,62.83542714,0,71.92724868,83.27511592,25.64049125,144.6972477,82.48240469,305.2578125,116.9915074,22.20509745,17.56473373,90.58035714,99.15884477,74.54296875,91.10465116,315.8682171,57.69713656,102.4193548,44.53401899,44.08689356
66.29439252,115.0232558,76.90874525,81.69334975,91.95543175,56.03409696,54.07982937,58.40400471,50.8005698,69.70155902,71.92724868,0,71.17004049,67.6212938,97.92808219,68.11615245,236.6511628,71.47740668,68.31234568,65.28235294,87.26501035,82.86727689,78.78936605,80.09756098,147.8255034,76.51818182,94.45751634,79.76645435,74.10017575
52.91627469,76.98680739,60.60725076,75.32837529,78.15865385,69.23148148,68.03932151,70.42611191,57.60326087,91.66071429,83.27511592,71.17004049,0,102.0061602,88.35534591,63.85172414,264.72,54.78473282,82.33483483,105.348659,54.58846658,66.63246269,51.04697987,51.04011461,157.1386861,79.1646778,118.8535565,74.89292929,113.5286104
84.53973903,161.8864469,79.15789474,25.74968153,135.03125,52.42882173,57.7216322,57.59568733,29.75153106,34.57735849,25.64049125,67.6212938,102.0061602,0,163.9315589,114.9028698,272.4296875,125.3719212,25.69977925,18.93158464,111.9920949,133.8575198,117.8822222,107.522293,274.7744361,44.08691674,71.53706755,40.37906977,38.24696356
70.67852063,75.88926174,74.88826816,150.4416244,77.23511905,95.62865497,85.44351464,107.1133501,94.18255578,132.431694,144.6972477,97.92808219,88.35534591,163.9315589,0,71.52816901,379.7428571,58.29224652,158.7894737,272.0730337,56.41157556,56.27799228,73.52102804,92.85303514,160.9139785,124.915493,168.0230769,152.545,344.1372549
44.17784476,66.14675052,50.08566853,87.11494253,60.56944444,50.61560284,46.09409969,62.9877601,56.09827761,106.6623794,82.48240469,68.11615245,63.85172414,114.9028698,71.52816901,0,300.3783784,44.95652174,92.57119741,143.415,46.9850587,53.72214386,59.94658754,61.09324759,170.7285714,95.03743316,121.6600791,106.0376344,115.8921053
460.4888889,214.5074627,365.9435484,236.2546296,431.902439,534.952381,727.1386139,433.9367089,471.4691358,207.6883117,305.2578125,236.6511628,264.72,272.4296875,379.7428571,300.3783784,0,296.8732394,330.8181818,343.4700855,315.8235294,497.8333333,318.1369863,301.7391304,149.3777778,218.6190476,226.6666667,224.9090909,305.2159091
47.26480263,58.46538462,47.49187935,86.86658031,72.86825054,51.06171649,50.77809308,71.56614509,72.9730821,122.6896552,116.9915074,71.47740668,54.78473282,125.3719212,58.29224652,44.95652174,296.8732394,0,115.585567,176.2257053,45.90471092,46.23153942,55.91737892,61.41666667,167.2941176,98.55014327,112.661597,91.61722488,155.3949275
60.75119237,146.4480712,50.60327456,22.78463576,121.9652778,37.19183795,48.33794026,45.89927104,32.176781,57.59661017,22.20509745,68.31234568,82.33483483,25.69977925,158.7894737,92.57119741,330.8181818,115.585567,0,19.61048787,83.09946237,98.74558304,82.79516358,89.71221865,323.2790698,57.85791757,110.9155251,39.78248784,44.3615495
105.6303448,231.3551402,83.60851506,20.10945158,164.6292835,39.69831693,52.35245902,43.2786783,35.56110572,43.14767932,17.56473373,65.28235294,105.348659,18.93158464,272.0730337,143.415,343.4700855,176.2257053,19.61048787,0,161.4140625,163.4023324,150.0308483,134.8385542,436.0416667,52.50441609,75.5627907,43.32377358,26.69982773
36.70400464,88.00243309,22.68625464,68.70566038,65.84166667,41.72982063,44.50373832,71.52806122,62.74686192,121.5080386,90.58035714,87.26501035,54.58846658,111.9920949,56.41157556,46.9850587,315.8235294,45.90471092,83.09946237,161.4140625,0,38.5433213,46.557394,61.14347202,170.7724551,80.00199203,131.1,78.40391459,164.3783784
45.37212985,82.1548913,43.03443429,96.52525253,70.22803347,50.541587,48.34975636,64.53281853,66.15667075,112.5547703,99.15884477,82.86727689,66.63246269,133.8575198,56.27799228,53.72214386,497.8333333,46.23153942,98.74558304,163.4023324,38.5433213,0,56.64492754,73.65662651,179.2301587,90.06578947,206.020979,118.0402477,221.3471503
38.66407263,83.03061224,48.47673532,87.93773825,61.23549488,48.93478261,45.4674938,59.0731982,56.42142142,108.4698413,74.54296875,78.78936605,51.04697987,117.8822222,73.52102804,59.94658754,318.1369863,55.91737892,82.79516358,150.0308483,46.557394,56.64492754,0,50.710013,145.6023392,79.95623632,136.3776824,60.81503759,158.5739437
100.3789474,87.62790698,60.12684366,74.3908686,84.75949367,41.65772871,48.30157011,52.68736842,70.17035111,128.5991903,91.10465116,80.09756098,51.04011461,107.522293,92.85303514,61.09324759,301.7391304,61.41666667,89.71221865,134.8385542,61.14347202,73.65662651,50.710013,0,151.9864865,86.42025316,100.5890411,70.18081181,82.14065511
216.6733668,180.2921348,276.7705882,358.537415,165.6581197,204.8008949,224.2238806,172.0334928,255.5320513,185.9578947,315.8682171,147.8255034,157.1386861,274.7744361,160.9139785,170.7285714,149.3777778,167.2941176,323.2790698,436.0416667,170.7724551,179.2301587,145.6023392,151.9864865,0,172.7413793,159.1041667,197.8512397,279.7352941
78.11697575,104.4830189,91.56474259,51.80917874,82.29177719,101.863771,115.0623342,85.14669052,83.47649919,58.26640159,57.69713656,76.51818182,79.1646778,44.08691674,124.915493,95.03743316,218.6190476,98.55014327,57.85791757,52.50441609,80.00199203,90.06578947,79.95623632,86.42025316,172.7413793,0,85.99361022,61.34827586,66.51490066
125.3032581,114.62,137.5739796,52.21998247,205.15625,77.07439311,122.928036,80.66478343,150.2926045,101.0041152,102.4193548,94.45751634,118.8535565,71.53706755,168.0230769,121.6600791,226.6666667,112.661597,110.9155251,75.5627907,131.1,206.020979,136.3776824,100.5890411,159.1041667,85.99361022,0,81.74535809,53.89802131
71.3649635,122.4418605,77.95143213,51.08458084,133.3053435,72.80081577,70.44211344,64.4543179,52.32011331,65.89285714,44.53401899,79.76645435,74.89292929,40.37906977,152.545,106.0376344,224.9090909,91.61722488,39.78248784,43.32377358,78.40391459,118.0402477,60.81503759,70.18081181,197.8512397,61.34827586,81.74535809,0,73.70735786
101.0463259,147.0853659,84.30112923,24.92028738,159.9959514,31.53996046,48.18007081,49.81527531,74.62686567,87.10368664,44.08689356,74.10017575,113.5286104,38.24696356,344.1372549,115.8921053,305.2159091,155.3949275,44.3615495,26.69982773,164.3783784,221.3471503,158.5739437,82.14065511,279.7352941,66.51490066,53.89802131,73.70735786,0
